"Query","True Cardinalty","Normalized Cardinality"
"Synthetic_3716",30,0.1480166558509548
"Synthetic_3717",158114582,0.8215875316721906
"Synthetic_3718",63900629,0.7821597335628201
"Synthetic_3719",1361887,0.6146787512778278
"Synthetic_3720",8,0.09049518404797373
"Synthetic_3721",695,0.28478439763192875
"Synthetic_3722",519008,0.5726956728153733
"Synthetic_3723",446436,0.5661407021926347
"Synthetic_3724",1160088,0.6076993778867905
"Synthetic_3725",514,0.27165521701541684
"Synthetic_3726",2342,0.3376533792147397
"Synthetic_3727",30086,0.44875972614024634
"Synthetic_3728",1876865,0.6286366645050112
"Synthetic_3729",299235,0.5487301998298869
"Synthetic_3730",1,0.0
"Synthetic_3731",6485719,0.6826001987030641
"Synthetic_3732",99705,0.5009022531623628
"Synthetic_3733",6190465,0.6805725413866258
"Synthetic_3734",275248,0.5450938967385092
"Synthetic_3735",305766,0.5496698132466803
"Synthetic_3736",430,0.26388977400358865
"Synthetic_3737",70640,0.4859047725273437
"Synthetic_3738",120910,0.5092940468241861
"Synthetic_3739",5912738,0.6785749678517676
"Synthetic_3740",4208328,0.6637766162645049
"Synthetic_3741",39425,0.4605246564634481
"Synthetic_3742",4637194,0.6679998735788808
"Synthetic_3743",8718956,0.6954773279373417
"Synthetic_3744",3,0.04781049107063258
"Synthetic_3745",4483330,0.6665313964708045
"Synthetic_3746",12359600,0.7106625631011809
"Synthetic_3747",20,0.13037122612964677
"Synthetic_3748",245057,0.540037788325699
"Synthetic_3749",804424,0.5917660049516241
"Synthetic_3750",69391,0.48512842081886615
"Synthetic_3751",461861,0.5676189518799382
"Synthetic_3752",9192653,0.6977797029445589
"Synthetic_3753",1490229,0.6185980084064232
"Synthetic_3754",120417,0.5091162392090948
"Synthetic_3755",2304,0.3369414729358618
"Synthetic_3756",3,0.04781049107063258
"Synthetic_3757",718296,0.5868377083107704
"Synthetic_3758",1734348,0.6251999145372572
"Synthetic_3759",2353753,0.6384897213393987
"Synthetic_3760",89748,0.49632361719265494
"Synthetic_3761",3713124,0.658328394166928
"Synthetic_3762",25739143,0.7425872117728481
"Synthetic_3763",1107102,0.6056648621489631
"Synthetic_3764",5993773,0.6791673521958952
"Synthetic_3765",2020,0.331216583983632
"Synthetic_3766",3379185,0.6542272079567713
"Synthetic_3767",463868,0.5678076523280624
"Synthetic_3768",43819,0.4651231935456553
"Synthetic_3769",7595932,0.6894766403052778
"Synthetic_3770",379,0.25839554558306055
"Synthetic_3771",198280,0.530820003366145
"Synthetic_3772",32394,0.4519763567243332
"Synthetic_3773",1239196,0.6105701911596215
"Synthetic_3774",250221,0.5409453197714372
"Synthetic_3775",10,0.10020616478032222
"Synthetic_3776",515,0.2717398020457706
"Synthetic_3777",1501964,0.618939361989233
"Synthetic_3778",1874100,0.6285725050080778
"Synthetic_3779",3253451,0.6525770430498607
"Synthetic_3780",454035,0.566875225821355
"Synthetic_3781",1582119,0.6212019793869252
"Synthetic_3782",79930589,0.7919005624174731
"Synthetic_3783",9051323,0.6971054353282183
"Synthetic_3784",12079771,0.7096659412070555
"Synthetic_3785",443000,0.5658044622061342
"Synthetic_3786",8526,0.3938849140782252
"Synthetic_3787",72644813,0.7877411645371629
"Synthetic_3788",29989,0.44861919030481046
"Synthetic_3789",543,0.2740438023649771
"Synthetic_3790",76,0.18846911674915873
"Synthetic_3791",546477,0.5749400740661833
"Synthetic_3792",151385,0.5190762351595806
"Synthetic_3793",24,0.13830567511860634
"Synthetic_3794",47114,0.4682784366987767
"Synthetic_3795",9114086,0.6974061599513461
"Synthetic_3796",54142,0.4743293175104793
"Synthetic_3797",3951,0.36041221728280226
"Synthetic_3798",130357,0.5125679962685491
"Synthetic_3799",7,0.08468403345319594
"Synthetic_3800",115135,0.507164179234644
"Synthetic_3801",742300,0.5882682527801174
"Synthetic_3802",9417380,0.6988307882617708
"Synthetic_3803",212142,0.5337608287060176
"Synthetic_3804",2503305,0.6411705248657718
"Synthetic_3805",833498,0.5933111381947905
"Synthetic_3806",1138831,0.6068945566491655
"Synthetic_3807",54,0.17359653456122232
"Synthetic_3808",27920406,0.7461272597394956
"Synthetic_3809",34,0.15346362871872563
"Synthetic_3810",730,0.2869226023404939
"Synthetic_3811",53178431,0.7741663265229867
"Synthetic_3812",95236636,0.7995253530454083
"Synthetic_3813",47990,0.46908016340925707
"Synthetic_3814",33195,0.4530393532527402
"Synthetic_3815",1274246,0.6117840160974867
"Synthetic_3816",19663,0.430250177285096
"Synthetic_3817",1354335,0.6144367561705192
"Synthetic_3818",1113,0.3052775964397786
"Synthetic_3819",362336,0.557057241561663
"Synthetic_3820",14473925,0.7175348924950338
"Synthetic_3821",1347819,0.614226871573191
"Synthetic_3822",543012,0.5746632584408288
"Synthetic_3823",84942,0.4939284596984003
"Synthetic_3824",2471348,0.6406113882521669
"Synthetic_3825",1,0.0
"Synthetic_3826",4790,0.3687923069040915
"Synthetic_3827",48,0.1684707364679309
"Synthetic_3828",6594815,0.6833261411171531
"Synthetic_3829",441804,0.5656868118856965
"Synthetic_3830",126393,0.5112240978223197
"Synthetic_3831",38508,0.4595004754212856
"Synthetic_3832",172,0.22401373192191562
"Synthetic_3833",10390579,0.7031105588587735
"Synthetic_3834",107,0.20335676522923687
"Synthetic_3835",180,0.22599220827091196
"Synthetic_3836",399972,0.5613579001647245
"Synthetic_3837",879841,0.5956659463795758
"Synthetic_3838",29,0.14654129475187608
"Synthetic_3839",1006019,0.601498144287416
"Synthetic_3840",3918638,0.6606727868214942
"Synthetic_3841",941554,0.5986161197622608
"Synthetic_3842",2267649,0.6368678791731996
"Synthetic_3843",362662,0.5570963787451478
"Synthetic_3844",319,0.2508952617618634
"Synthetic_3845",480,0.2686769012482531
"Synthetic_3846",52527,0.4730114363852628
"Synthetic_3847",502550,0.5712933101056904
"Synthetic_3848",69,0.1842640149925631
"Synthetic_3849",4166207,0.6633388418447671
"Synthetic_3850",63,0.1803050155944611
"Synthetic_3851",47602591,0.7693459162173926
"Synthetic_3852",1362566,0.6147004432585893
"Synthetic_3853",2309,0.33703581284797796
"Synthetic_3854",96114712,0.799924757014947
"Synthetic_3855",1084665,0.6047738280526916
"Synthetic_3856",17,0.12329856736940105
"Synthetic_3857",14,0.11484909480252052
"Synthetic_3858",7159945,0.6869042095729988
"Synthetic_3859",61,0.17890105563431438
"Synthetic_3860",8104449,0.6922966848271602
"Synthetic_3861",9778260,0.7004673038228916
"Synthetic_3862",57348,0.4768328665319898
"Synthetic_3863",9,0.09562098214126516
"Synthetic_3864",1109914,0.6057752586908054
"Synthetic_3865",766296,0.5896528111820603
"Synthetic_3866",705399,0.5860492252499282
"Synthetic_3867",423209,0.563815486940889
"Synthetic_3868",29332677,0.7482746749210916
"Synthetic_3869",499827,0.5710568671584401
"Synthetic_3870",36,0.1559511048399143
"Synthetic_3871",58388,0.477615007992867
"Synthetic_3872",36472625,0.75775571340863
"Synthetic_3873",12084978,0.7096846960764204
"Synthetic_3874",1930075,0.6298532825619775
"Synthetic_3875",132311278,0.8138340736660674
"Synthetic_3876",6147820,0.6802717095480616
"Synthetic_3877",526409,0.573311865941493
"Synthetic_3878",459978,0.5674411630000381
"Synthetic_3879",9,0.09562098214126516
"Synthetic_3880",2216272,0.6358705499530116
"Synthetic_3881",219,0.23452692863080427
"Synthetic_3882",160714,0.5216786759548765
"Synthetic_3883",2423093,0.6397532405539162
"Synthetic_3884",8546221,0.6946064996098935
"Synthetic_3885",573936,0.577073621483512
"Synthetic_3886",3671786,0.6578411826592224
"Synthetic_3887",708754,0.586255718418137
"Synthetic_3888",426884,0.5641917593347514
"Synthetic_3889",56835,0.4764418207682537
"Synthetic_3890",42064,0.4633443443828672
"Synthetic_3891",4142,0.3624667507802671
"Synthetic_3892",77925803,0.7907951153622509
"Synthetic_3893",8244,0.39242116803771626
"Synthetic_3894",141,0.21536500455176288
"Synthetic_3895",22374461,0.7364905183239607
"Synthetic_3896",1068085,0.6041034677889828
"Synthetic_3897",1170959,0.6081052884577924
"Synthetic_3898",19221295,0.7298799238611186
"Synthetic_3899",199,0.2303592501804617
"Synthetic_3900",64170926,0.7823434288165593
"Synthetic_3901",10152905,0.7021035444087541
"Synthetic_3902",13625959,0.7149075630042911
"Synthetic_3903",6137571,0.6801990987252136
"Synthetic_3904",124272958,0.8111064389538318
"Synthetic_3905",2596371,0.6427590914780209
"Synthetic_3906",2604582,0.6428965027093572
"Synthetic_3907",1198535,0.6091182757865768
"Synthetic_3908",101,0.20084535785398527
"Synthetic_3909",2414405,0.6395969228280473
"Synthetic_3910",8,0.09049518404797373
"Synthetic_3911",368451,0.5577855654125877
"Synthetic_3912",400062,0.561367691520127
"Synthetic_3913",2725549,0.644872163378272
"Synthetic_3914",34165,0.4542928073244406
"Synthetic_3915",25,0.14008220686199524
"Synthetic_3916",2771974,0.6456071914554273
"Synthetic_3917",2851872,0.6468438233909317
"Synthetic_3918",7924627,0.6913202094346724
"Synthetic_3919",39863872,0.7616249197664666
"Synthetic_3920",40040288,0.761817086422863
"Synthetic_3921",17501949,0.7258019107183907
"Synthetic_3922",406,0.2613903895543966
"Synthetic_3923",57,0.17594948512114214
"Synthetic_3924",3372159,0.6541366291046508
"Synthetic_3925",11841,0.4081786273322774
"Synthetic_3926",561269,0.5761023821814346
"Synthetic_3927",7,0.08468403345319594
"Synthetic_3928",1677740,0.6237557848846342
"Synthetic_3929",423,0.26317549562239545
"Synthetic_3930",14880356,0.718740072396186
"Synthetic_3931",145,0.2165823981828737
"Synthetic_3932",207,0.23207450606319563
"Synthetic_3933",328236,0.5527558644710082
"Synthetic_3934",4430555,0.6660160787976315
"Synthetic_3935",47,0.1675545134811303
"Synthetic_3936",394174,0.5607224312332533
"Synthetic_3937",2761205,0.6454377928023456
"Synthetic_3938",484971,0.5697437713128558
"Synthetic_3939",1106364,0.6056358424922891
"Synthetic_3940",114,0.20611454647046673
"Synthetic_3941",3750033,0.6587588434502921
"Synthetic_3942",13059,0.41243954785257586
"Synthetic_3943",3,0.04781049107063258
"Synthetic_3944",119727,0.5088661544109532
"Synthetic_3945",6909,0.3847330714581548
"Synthetic_3946",167814,0.5235599944882883
"Synthetic_3947",1063450,0.6039142043608003
"Synthetic_3948",20886545,0.7334957592923348
"Synthetic_3949",22,0.1345190283593119
"Synthetic_3950",32180646,0.7523072774195254
"Synthetic_3951",1,0.0
"Synthetic_3952",84988,0.49395202085101697
"Synthetic_3953",3843492,0.6598301367302565
"Synthetic_3954",5688802,0.6768947292147025
"Synthetic_3955",6127,0.3795055851604698
"Synthetic_3956",2841491,0.6466851224340858
"Synthetic_3957",788,0.2902497834402818
"Synthetic_3958",1811909,0.6271038455322885
"Synthetic_3959",49984281,0.7714705732438865
"Synthetic_3960",60339702,0.7796644024406452
"Synthetic_3961",1274246,0.6117840160974867
"Synthetic_3962",825421,0.5928873614887608
"Synthetic_3963",2602411,0.6428602131577316
"Synthetic_3964",1297979,0.6125871070925782
"Synthetic_3965",1447244,0.6173242625121264
"Synthetic_3966",188735246,0.8292914905707502
"Synthetic_3967",59,0.17745028848017777
"Synthetic_3968",3379866,0.6542359773619697
"Synthetic_3969",33962,0.45403345699394454
"Synthetic_3970",341501,0.5544799885161246
"Synthetic_3971",277438,0.5454387836170799
"Synthetic_3972",85543,0.4942352904222789
"Synthetic_3973",591,0.27773015181226524
"Synthetic_3974",353562,0.5559904563792936
"Synthetic_3975",85012,0.49396430856434564
"Synthetic_3976",315001,0.5509647515217122
"Synthetic_3977",3593,0.3562787317765949
"Synthetic_3978",76882,0.48958975221999174
"Synthetic_3979",4461,0.36569560671676704
"Synthetic_3980",565439,0.5764245153226227
"Synthetic_3981",6172904,0.6804489120750189
"Synthetic_3982",1207478,0.6094417919687058
"Synthetic_3983",9168317,0.6976643409974569
"Synthetic_3984",225,0.23570318900326043
"Synthetic_3985",1027110,0.6024010794449558
"Synthetic_3986",525070,0.5732010278712449
"Synthetic_3987",273949,0.5448880279293965
"Synthetic_3988",21368329,0.7344881967107768
"Synthetic_3989",159473292,0.8219599013053833
"Synthetic_3990",142054,0.5163076011599961
"Synthetic_3991",4008037,0.6616544641725812
"Synthetic_3992",12,0.10814061376928175
"Synthetic_3993",208334,0.5329725562548518
"Synthetic_3994",1324212,0.6134578839407474
"Synthetic_3995",12645,0.4110375545632876
"Synthetic_3996",824468,0.5928370870802865
"Synthetic_3997",2312463,0.6377195273459565
"Synthetic_3998",287440,0.5469800806048909
"Synthetic_3999",14709511,0.7182375298526169
"Synthetic_4000",3,0.04781049107063258
"Synthetic_4001",65692339,0.7833631687418721
"Synthetic_4002",89898894,0.7970152188947641
"Synthetic_4003",2933652,0.6480742113763719
"Synthetic_4004",974641,0.6001191565267934
"Synthetic_4005",37544,0.45839716326619623
"Synthetic_4006",2296,0.33679010240267104
"Synthetic_4007",8118366,0.6923713517520684
"Synthetic_4008",1995417,0.6313022118451276
"Synthetic_4009",120891,0.5092872076406788
"Synthetic_4010",29283976,0.7482023603674867
"Synthetic_4011",1,0.0
"Synthetic_4012",3463106,0.6552947860064827
"Synthetic_4013",39453245,0.7611743176684186
"Synthetic_4014",44634620,0.7665442770876645
"Synthetic_4015",97028,0.49971783049405577
"Synthetic_4016",76303,0.48926076946094
"Synthetic_4017",44570858,0.766482064362187
"Synthetic_4018",18716,0.4281020835141781
"Synthetic_4019",40684,0.46189266537733953
"Synthetic_4020",558041,0.5758513709849754
"Synthetic_4021",367435,0.557665396483537
"Synthetic_4022",51315,0.47199551981230087
"Synthetic_4023",1893495,0.6290205670523017
"Synthetic_4024",6304499,0.681366906485598
"Synthetic_4025",6003576,0.6792384706903528
"Synthetic_4026",1400364,0.6158912321693931
"Synthetic_4027",113,0.205731116814627
"Synthetic_4028",13900534,0.715775789950837
"Synthetic_4029",198114,0.5307835540160767
"Synthetic_4030",600339,0.5790309576042051
"Synthetic_4031",326794,0.5525642565235729
"Synthetic_4032",32681953,0.7529799857680418
"Synthetic_4033",28598,0.4465523056451226
"Synthetic_4034",3187691,0.6516884093723535
"Synthetic_4035",101142,0.5015249943307147
"Synthetic_4036",83183915,0.7936367688054037
"Synthetic_4037",1,0.0
"Synthetic_4038",172,0.22401373192191562
"Synthetic_4039",147122845,0.8184518994281658
"Synthetic_4040",68398875,0.7851202070133786
"Synthetic_4041",24543,0.43989781320714816
"Synthetic_4042",345193,0.5549479513602864
"Synthetic_4043",701432,0.5858037938246092
"Synthetic_4044",7695340,0.690042478928633
"Synthetic_4045",32615564,0.7528914928824096
"Synthetic_4046",28418725,0.7468971297027797
"Synthetic_4047",73141,0.48741890804344995
"Synthetic_4048",3089586,0.6503280177171762
"Synthetic_4049",1243355,0.6107160053850028
"Synthetic_4050",2109092,0.6337133582012873
"Synthetic_4051",10196535,0.7022901575243528
"Synthetic_4052",441439,0.5656508434597562
"Synthetic_4053",59165385,0.7788090961184394
"Synthetic_4054",625581,0.5808233445209169
"Synthetic_4055",107827,0.5043103233927189
"Synthetic_4056",9922924,0.7011064271888021
"Synthetic_4057",1564,0.3200822139899807
"Synthetic_4058",8495,0.393726393426255
"Synthetic_4059",62721,0.48073035498781347
"Synthetic_4060",864903,0.5949207339308278
"Synthetic_4061",719676,0.5869212373599206
"Synthetic_4062",1341924,0.6140361137023481
"Synthetic_4063",4792092,0.6694298037169288
"Synthetic_4064",2438779,0.6400340546757817
"Synthetic_4065",269384,0.5441567311419925
"Synthetic_4066",8,0.09049518404797373
"Synthetic_4067",245576,0.5401298586158624
"Synthetic_4068",2301172,0.637506517936217
"Synthetic_4069",34676,0.45493889350820355
"Synthetic_4070",28,0.1450141561518451
"Synthetic_4071",6347403,0.6816620630027134
"Synthetic_4072",5526,0.3750126413751196
"Synthetic_4073",3411496,0.6546413497835669
"Synthetic_4074",2355883,0.6385290855039022
"Synthetic_4075",358,0.25591482339754407
"Synthetic_4076",4117801,0.6628302465039554
"Synthetic_4077",12,0.10814061376928175
"Synthetic_4078",119284,0.5087048318594947
"Synthetic_4079",130,0.2118301558975256
"Synthetic_4080",39057,0.4601165347632383
"Synthetic_4081",198,0.23014001050057703
"Synthetic_4082",1009641,0.6016545455963803
"Synthetic_4083",3107616,0.6505812447389587
"Synthetic_4084",1409242,0.6161662620700799
"Synthetic_4085",15495,0.4198830279842474
"Synthetic_4086",88,0.19484915105796105
"Synthetic_4087",31963525,0.7520126622937762
"Synthetic_4088",169,0.2232479822344068
"Synthetic_4089",87174852,0.7956761508843508
"Synthetic_4090",573814,0.5770643697891206
"Synthetic_4091",63,0.1803050155944611
"Synthetic_4092",713253,0.5865310933834907
"Synthetic_4093",92,0.19678364662057965
"Synthetic_4094",3973318,0.6612758454667703
"Synthetic_4095",4648,0.36748267305211296
"Synthetic_4096",638,0.28106032311118795
"Synthetic_4097",516374,0.5724742487376066
"Synthetic_4098",2812822,0.6462438110118739
"Synthetic_4099",161867,0.5219897767495058
"Synthetic_4100",2316228,0.6377903244730341
"Synthetic_4101",1552279,0.6203733381425126
"Synthetic_4102",497524,0.5708558859607575
"Synthetic_4103",35122,0.4554950622013429
"Synthetic_4104",707,0.28552939130718125
"Synthetic_4105",6019224,0.6793517530293549
"Synthetic_4106",1356575,0.6145086748600214
"Synthetic_4107",1131076,0.6065971955350511
"Synthetic_4108",6,0.07797555241995716
"Synthetic_4109",2515032,0.6413739181648754
"Synthetic_4110",1500,0.3182639240622746
"Synthetic_4111",331809997,0.8538456539658899
"Synthetic_4112",128793,0.512042705757275
"Synthetic_4113",500,0.27045343299164204
"Synthetic_4114",1136443,0.6068032064443586
"Synthetic_4115",59270902,0.7788866398174182
"Synthetic_4116",1894483,0.6290432687457005
"Synthetic_4117",687,0.2842805542684345
"Synthetic_4118",754,0.28833034721840406
"Synthetic_4119",297781,0.5485182231711421
"Synthetic_4120",155,0.2194847390704152
"Synthetic_4121",143,0.2159779581271907
"Synthetic_4122",559,0.27530760034046986
"Synthetic_4123",34561489,0.7554134367313493
"Synthetic_4124",458532,0.567304139987869
"Synthetic_4125",1712565,0.6246498648797352
"Synthetic_4126",3611227,0.6571174363417729
"Synthetic_4127",17,0.12329856736940105
"Synthetic_4128",836519,0.5934685868858272
"Synthetic_4129",623586,0.5806843391713892
"Synthetic_4130",36192,0.456801083686335
"Synthetic_4131",38,0.15830405539983414
"Synthetic_4132",12524,0.410619116192052
"Synthetic_4133",391,0.25975209129133153
"Synthetic_4134",838321,0.5935622331328472
"Synthetic_4135",1192,0.3082618453588276
"Synthetic_4136",2695108,0.6443833756423858
"Synthetic_4137",5565,0.37531869987077615
"Synthetic_4138",360878,0.5568817727094565
"Synthetic_4139",440,0.26489025448895864
"Synthetic_4140",3339335,0.6537109478676953
"Synthetic_4141",24,0.13830567511860634
"Synthetic_4142",5107743,0.6722059042939936
"Synthetic_4143",1918641,0.6295947041000908
"Synthetic_4144",10039501,0.7016147191743834
"Synthetic_4145",867,0.29440762580943464
"Synthetic_4146",1724367,0.6249487436895869
"Synthetic_4147",783630,0.5906262635005052
"Synthetic_4148",1183287,0.6085610666082141
"Synthetic_4149",7077066,0.6863975230707069
"Synthetic_4150",23394732,0.7384310600555578
"Synthetic_4151",5512,0.3749022470811272
"Synthetic_4152",87,0.19435178582250867
"Synthetic_4153",536096,0.5741054247166173
"Synthetic_4154",1,0.0
"Synthetic_4155",905,0.2962744147253421
"Synthetic_4156",1350382,0.6143095482830486
"Synthetic_4157",3904581,0.6605163941595198
"Synthetic_4158",5665372,0.6767151210367399
"Synthetic_4159",2200368,0.6355571311913681
"Synthetic_4160",10653088,0.7041963693989186
"Synthetic_4161",65286,0.48247465238847587
"Synthetic_4162",1123999,0.6063240473126658
"Synthetic_4163",513,0.2715704672624073
"Synthetic_4164",602320,0.5791743252355943
"Synthetic_4165",5209011,0.6730602858300829
"Synthetic_4166",75,0.18789269793262783
"Synthetic_4167",944967,0.5987735846999558
"Synthetic_4168",2858028,0.6469376614517978
"Synthetic_4169",1621697,0.6222772483720146
"Synthetic_4170",4235213,0.6640537539843513
"Synthetic_4171",296348,0.5483082929182851
"Synthetic_4172",89977,0.4964345183229891
"Synthetic_4173",14,0.11484909480252052
"Synthetic_4174",2069517,0.6328890095699194
"Synthetic_4175",18060,0.4265493598767418
"Synthetic_4176",1269404,0.6116183335727181
"Synthetic_4177",14633839,0.7180130717802314
"Synthetic_4178",1750129,0.6255941072891005
"Synthetic_4179",1704,0.32381317426129713
"Synthetic_4180",4684433,0.6684409577165866
"Synthetic_4181",13547589,0.7146565400414494
"Synthetic_4182",2485255,0.640855595869535
"Synthetic_4183",127,0.21081410232756762
"Synthetic_4184",133248,0.5135225944631082
"Synthetic_4185",1350178,0.6143029734446167
"Synthetic_4186",2742,0.34451555346600504
"Synthetic_4187",12,0.10814061376928175
"Synthetic_4188",420058,0.5634902543440349
"Synthetic_4189",5131636,0.6724090027400801
"Synthetic_4190",7920,0.39067629797954845
"Synthetic_4191",5957,0.3782810377457691
"Synthetic_4192",1473,0.31747344650758214
"Synthetic_4193",40027,0.46118414722470974
"Synthetic_4194",56880,0.47647626397101456
"Synthetic_4195",1064313,0.6039495061172563
"Synthetic_4196",1330601,0.613667347528737
"Synthetic_4197",1847,0.32732011997395233
"Synthetic_4198",6498655,0.6826869124358438
"Synthetic_4199",314123,0.5508432820081516
"Synthetic_4200",42690,0.46398722565492
"Synthetic_4201",1758272,0.6257961228092491
"Synthetic_4202",33,0.15216445808061987
"Synthetic_4203",1214775,0.6097039933076365
"Synthetic_4204",22,0.1345190283593119
"Synthetic_4205",1160018,0.6076967518611606
"Synthetic_4206",3321,0.3528528491840317
"Synthetic_4207",4354840,0.6652659425799231
"Synthetic_4208",1499753,0.6188752516870648
"Synthetic_4209",7056637,0.6862717174057954
"Synthetic_4210",109697,0.5050585857061552
"Synthetic_4211",998537,0.6011732737889145
"Synthetic_4212",316568,0.5511807038199266
"Synthetic_4213",130068,0.5124714080634286
"Synthetic_4214",6732405,0.6842247516022391
"Synthetic_4215",43,0.16368360922326647
"Synthetic_4216",11269436,0.7066440720151487
"Synthetic_4217",138010,0.5150507241181962
"Synthetic_4218",1947444,0.6302431639763623
"Synthetic_4219",625426,0.5808125605003333
"Synthetic_4220",671278,0.5838915434713478
"Synthetic_4221",6238510,0.6809089939131987
"Synthetic_4222",4408120,0.6657951519025438
"Synthetic_4223",1390901,0.6155961532519058
"Synthetic_4224",107,0.20335676522923687
"Synthetic_4225",2127470,0.6340909270471811
"Synthetic_4226",5866,0.37761110527715275
"Synthetic_4227",9,0.09562098214126516
"Synthetic_4228",266407,0.5436731196223603
"Synthetic_4229",18280108,0.7276950399795763
"Synthetic_4230",12597432,0.7114920303579304
"Synthetic_4231",246006,0.5402059930881252
"Synthetic_4232",1781253,0.6263612403515224
"Synthetic_4233",7659424,0.6898388899063707
"Synthetic_4234",1862,0.32767212230622605
"Synthetic_4235",4716594,0.6687387165716357
"Synthetic_4236",116375,0.5076303712498943
"Synthetic_4237",392897,0.5605812145149022
"Synthetic_4238",11914691,0.7090671174201298
"Synthetic_4239",4359715,0.6653146324031354
"Synthetic_4240",315,0.2503461190254587
"Synthetic_4241",628215,0.5810061959155465
"Synthetic_4242",4636597,0.6679942705124039
"Synthetic_4243",72754,0.487188031228335
"Synthetic_4244",16071,0.42147142801998166
"Synthetic_4245",130461,0.5126027022675156
"Synthetic_4246",501677,0.5712176457728924
"Synthetic_4247",18454,0.42748856924164047
"Synthetic_4248",2739335,0.6450917303413873
"Synthetic_4249",73209,0.4874593493301366
"Synthetic_4250",255,0.24115016187103122
"Synthetic_4251",21572598,0.7349022374454974
"Synthetic_4252",484138,0.5696689575964481
"Synthetic_4253",37231,0.4580328296873222
"Synthetic_4254",42402654,0.7643118038223742
"Synthetic_4255",164294,0.5226374478361924
"Synthetic_4256",42901949,0.764821250175751
"Synthetic_4257",30027626,0.7492937012743749
"Synthetic_4258",9446842,0.6989667236172139
"Synthetic_4259",220667,0.5354754295206146
"Synthetic_4260",1025670,0.6023400233670133
"Synthetic_4261",648,0.28173714833050406
"Synthetic_4262",4444895,0.6661567055330799
"Synthetic_4263",1,0.0
"Synthetic_4264",36156,0.45675777402834
"Synthetic_4265",1,0.0
"Synthetic_4266",3491355,0.6556483359228044
"Synthetic_4267",5635566,0.6764855595866596
"Synthetic_4268",112,0.20534427885049425
"Synthetic_4269",8424544,0.6939824440407091
"Synthetic_4270",35200074,0.7562101891468991
"Synthetic_4271",11504,0.40692209131971246
"Synthetic_4272",94252,0.49845458098137435
"Synthetic_4273",995431,0.6010376948077822
"Synthetic_4274",48584,0.46961551666655305
"Synthetic_4275",146677,0.5177013237615529
"Synthetic_4276",792297,0.5911049441001853
"Synthetic_4277",359141,0.5566717987432748
"Synthetic_4278",1471397,0.6180445552963203
"Synthetic_4279",13161664,0.7133988311108149
"Synthetic_4280",1493231,0.6186855872814945
"Synthetic_4281",715217,0.5866507617548969
"Synthetic_4282",3340,0.35310111909739783
"Synthetic_4283",11438565,0.7072923420604637
"Synthetic_4284",403,0.26106762675662093
"Synthetic_4285",1509,0.3185242577463899
"Synthetic_4286",106,0.2029481332652746
"Synthetic_4287",763832,0.5895126518355334
"Synthetic_4288",930468,0.5981006801989246
"Synthetic_4289",1318085,0.6132560585627342
"Synthetic_4290",414768,0.5629387178348005
"Synthetic_4291",1015658,0.6019131291434469
"Synthetic_4292",2291438,0.6373220413842605
"Synthetic_4293",4323131,0.6649479074958371
"Synthetic_4294",31155,0.45027918272168116
"Synthetic_4295",244102,0.5398678612348258
"Synthetic_4296",4896,0.3697448562572891
"Synthetic_4297",1163974,0.6078449118106265
"Synthetic_4298",141039,0.5159955343942245
"Synthetic_4299",211,0.2329074307115725
"Synthetic_4300",535461,0.574053846390239
"Synthetic_4301",29965580,0.7492036850858808
"Synthetic_4302",1538000,0.6199711660403056
"Synthetic_4303",704352,0.5859845835010494
"Synthetic_4304",367,0.25699535024094533
"Synthetic_4305",3593328,0.6569011987241274
"Synthetic_4306",9984,0.4007549729824326
"Synthetic_4307",199105,0.5310007007438808
"Synthetic_4308",125664,0.5109723656498397
"Synthetic_4309",24130698,0.7397790143394735
"Synthetic_4310",19390648,0.7302616771351452
"Synthetic_4311",11623318,0.7079896342061336
"Synthetic_4312",1,0.0
"Synthetic_4313",109,0.20416269538043294
"Synthetic_4314",119727,0.5088661544109532
"Synthetic_4315",58654767,0.7784318819401385
"Synthetic_4316",1614,0.32145170976524207
"Synthetic_4317",346834,0.5551543444266961
"Synthetic_4318",1920505,0.6296369631823592
"Synthetic_4319",233,0.2372236575160047
"Synthetic_4320",1556524,0.6204921865891114
"Synthetic_4321",1993327,0.6312566061678744
"Synthetic_4322",667951,0.5836753176294467
"Synthetic_4323",658940,0.583084228237476
"Synthetic_4324",1509,0.3185242577463899
"Synthetic_4325",9917346,0.7010819568664252
"Synthetic_4326",17079334,0.7247381739397248
"Synthetic_4327",226782,0.5366649959703014
"Synthetic_4328",815464,0.5923592027860782
"Synthetic_4329",45166678,0.7670599688486919
"Synthetic_4330",11579,0.4072048912432071
"Synthetic_4331",711586,0.5864292626782347
"Synthetic_4332",52389960,0.7735162437681607
"Synthetic_4333",193982,0.5298662934438119
"Synthetic_4334",372643,0.558277901144377
"Synthetic_4335",438439,0.5653540808195551
"Synthetic_4336",21499892,0.7347553179483346
"Synthetic_4337",13864192,0.7156618635368034
"Synthetic_4338",17905810,0.7267947090936265
"Synthetic_4339",5394228,0.6745808166254745
"Synthetic_4340",2676,0.3434552378303177
"Synthetic_4341",2587,0.3419832412976651
"Synthetic_4342",642,0.28133231764919403
"Synthetic_4343",10659825,0.7042238820535972
"Synthetic_4344",17324491,0.7253584052222173
"Synthetic_4345",1,0.0
"Synthetic_4346",1,0.0
"Synthetic_4347",55,0.17439507044098496
